Title,Genre,Director,Actor,Synopsis,Img
조제,"멜로/로맨스, 드라마",김종관,"한지민, 남주혁","자신을 ‘조제’로 불러달라는 그녀
처음 만난 그날부터
‘조제’는 ‘영석’에게 잊을 수 없는 이름으로 남는다.

할머니와 단둘이 사는 집, 그곳에서 책을 읽고 상상하며
자신만의 세계를 살고 있는 ‘조제’.
우연히 만난 그녀에게 특별한 감정을 느끼기 시작한 ‘영석’은
천천히, 그리고 솔직하게 다가가기 시작한다.
하지만 처음 경험해보는 사랑이 설레는 한편 가슴 아픈 ‘조제’는
자신에게 찾아온 낯선 감정을 밀어내는데…

기억할 거야
너와 함께한 모든 순간을",https://www.kobis.or.kr/common/mast/movie/2020/11/cde5319619eb4d88a077bef82a0cfe43.jpg
음란서생,"사극, 코미디",김대우,"한석규, 이범수, 김민정, 서명석","명망 높은 사대부 집안 자제이자 당대 최고의 문장가로 알려진 윤서(한석규)에게 권력은 쫓기에 허망한 것이요, 당파 싸움은 논하기에 그저 덧없는 것. 권태로운 양반 라이프를 살아가던 윤서는 반대파의 모략으로 골치 아픈 사건을 맡게 되고, 이 와중에 저잣거리 유기전에서 일생 처음 보는 난잡한 책을 접하게 되면서 알 수 없는 흥분을 느낀다. 윤서는 급기야 몸소 음란소설을 써 보는 용기를 발휘하게 되는데. 추월색이라는 필명으로 음란소설을 발표하던 윤서는, 1인자가 되고싶은 욕심에 고신 전문가로 악명을 떨치고 있는 가문의 숙적 광헌(이범수)에게 소설 속 삽화를 그려줄 것을 부탁한다. 광헌 역시 자신의 맥박수치를 끌어 올리는 제안을 차마 거절치 못하고 윤서와 나란히 음란 소설 창작에 빠져 든다. 아름답고 격조높은 문체가 박력 넘치는 그림을 만났으니, 금상첨화, 화룡점정이라! 양반의 점잖음을 잊은 두 사람의 완벽한 음란호흡은 최고의 작품을 탄생시키고, 양반 콤비의 작품은 장안 최고의 화제작으로 급부상하는데. 장안 아녀자들의 몸을 달아오르게 한 추월색의 흑곡비사에 대한 반응이 뜨거우면 뜨거울수록 윤서와 광헌의 심장은 힘차게 뛰고 피는 뜨겁게 돌기 시작한다. 그러나 인생에서 가장 흥분된 나날을 보내는 두 사람에게 엄청난 사건이 기다리고 있었으니...... 구중궁궐 속, 왕의 총애를 받는 아름다운 여인 정빈(김민정)의 손에까지 흑곡비사가 흘러 들어간 것. 장안 최고의 문제작을 쓴 윤서, 광헌의 운명은 과연 어떻게 전개될 것인가!",https://www.kobis.or.kr/upload/up_img/cleansing/x00/03/08/mov_20050355_42720.jpg
방법: 재차의,"미스터리, 스릴러",김용완,"엄지원, 정지소, 정문성, 김인권, 고규필, 권해효, 오윤아, 이설","되살아난 시체 '재차의'(在此矣)가 살인을 저질렀다!

살인사건 현장에서 피해자와 함께 용의자도 사체로 발견된다.
그러나 용의자의 시신은 이미 3개월 전 사망한 것으로 밝혀져 경찰은 혼란에 빠진다.

한편 미스터리를 추적하는 기자 임진희는 라디오 출연 중
자신이 바로 그 살인사건의 진범이며 생방송 인터뷰를 진행하고 싶다는 전화를 받게 된다.
경찰과 네티즌은 임진희 기자의 온라인 생방송을 일제히 주목하고
인터뷰 당일 그 곳에 나타난 범인은 되살아난 시체 '재차의'에 의한 3번의 살인을 예고하는데…

첫 번째 살인이 예고된 날,
엄청난 수의 ‘재차의’ 군단이 나타나 무차별 습격을 시작하고
총력 방어에 나선 경찰 당국은 속수무책으로 당하고 만다.
과연 이들을 조종하고 있는 배후는 누구일까?

올여름, 이들을 막아낼 유일한 ‘방법'(謗法)이 온다!",https://www.kobis.or.kr/common/mast/movie/2021/07/9de2b8cc7bdc4b43869b53dc9055531d.jpg
오! 문희,"코미디, 드라마",정세교,"나문희, 이희준, 김예은","평화로운 금산 마을.
불같은 성격에 가족 사랑도 뜨거운 ‘두원’(이희준)에게
하나뿐인 딸 ‘보미’가 뺑소니 사고를 당했다는 청천벽력 같은 소식이 전해진다.
게다가 현장의 유일한 목격자는
기억이 깜빡깜빡하는 엄니 ‘문희’(나문희)와 왈왈 짖기만 하는 개 ‘앵자’뿐.

의식 불명 상태로 병원에 있는 ‘보미’.
경찰 수사에 진전이 없자 ‘두원’의 속은 점점 타들어간다.
하지만 예기치 못한 순간 엄니 ‘문희’가 뜻밖의 단서를 기억해내고
‘두원’은 엄니와 함께 논두렁을 가르며 직접 뺑소니범을 찾아 나서기 시작하는데!

아무도 못 잡으면, 우리가 직접 잡는다!",https://www.kobis.or.kr/common/mast/movie/2020/08/234cb235d23745dbb90f52575853fefb.jpg
나만 보이니,"공포(호러), 코미디",임용재,"정진운, 솔빈","감독 장근과 동료들은 영화 촬영을 위해 버려진 호텔을 찾는다.
분명 여기엔 우리 6명 말고 아무도 없댔는데 저기 저분은 누구?
갑자기 분위기가 싸해지고 귀신을 봤다는 스태프들이 속출하며
애절한 로맨스 영화는 점점 아찔한 호러 영화가 되어가는데!
우리… 이 영화 무사히 끝낼 수 있을까?",https://www.kobis.or.kr/common/mast/movie/2021/06/fbe7346f330e46838966a107985bd183.jpg
랑종,"공포(호러), 스릴러, 드라마",반종 피산다나쿤,"나릴야 군몽콘켓, 싸와니 우툼마, 씨라니 얀키띠칸, 야사카 차이쏜","태국 북동부 ‘이산’ 지역 낯선 시골 마을.
집 안, 숲, 산, 나무, 논밭까지,
이곳의 사람들은
모든 것에 혼이 깃들어 있다고 믿는다.

가문의 대를 이어 조상신 ‘바얀 신’을 모시는 랑종(무당) ‘님’은
조카 ‘밍’의 상태가 심상치 않음을 직감한다.
날이 갈수록 이상 증세가 점점 심각해지는 ‘밍’.
무당을 취재하기 위해 ‘님’과 동행했던 촬영팀은
신내림이 대물림되는 순간을 포착하기 위해
‘밍’과 ‘님’, 그리고 가족에게 벌어지는 미스터리한 현상을 카메라에 담기 시작한다.

신내림이 대물림되는 무당 가문
피에 관한 세 달간의 기록",https://www.kobis.or.kr/common/mast/movie/2021/06/63210612cf2e477c9a6b22d7dc089352.jpg
담보,드라마,강대규,"성동일, 하지원, 김희원","빚 떼려다 혹 붙였다!
책임지고 받아(X) 키워 드립니다!

1993년 인천
거칠고 까칠한 사채업자 두석(성동일)과 종배(김희원)는
떼인 돈 받으러 갔다가 얼떨결에 9살 승이(박소이)를 담보로 맡게 된다.

“담보가 무슨 뜻이에요?”

뜻도 모른 채 담보가 된 승이와 승이 엄마의 사정으로 아이의 입양까지 책임지게 된 두석과 종배.
하지만 부잣집으로 간 줄 알았던 승이가 엉뚱한 곳에 있다는 것을 알게 된 두 사람은
승이를 데려와 돌보게 된다.

예고 없이 찾아온 아이에게 인생을 담보 잡힌 두석과 종배.
빚 때문에 아저씨들에게 맡겨진 담보 승이.
두석, 종배, 승이 세 사람은 어느덧 서로에게 특별한 존재가 되는데..

돈 받으러 갔다가 인생의 보물을 만났다!
올 가을, 담보가 보물이 됩니다!",https://www.kobis.or.kr/common/mast/movie/2020/09/d6b3252d9eaa4e86b83a85410a81b421.jpg
정브르의 동물일기,다큐멘터리,박동훈,이정현,"90만 구독자를 보유한 생물 크리에이터 정브르!
생물 사육사 정브르가 이번에는 동물원의 사육사가 되어 동물들을 만난다.
코끼리의 X을 사랑한 사자들, 다산의 여왕으로 기네스에 오른 기린 '장순이', 동물 성대모사의 달인 앵무새 '랄라' 까지! 힘들고 난감한 순간들도 많지만, 동물들과 보내는 시간은 즐겁기만 하다.
동물원 사육사 체험으로 정브르는 교감을 나누는 경험을 통해 동물들과 진정한 친구가 되어 간다.",https://www.kobis.or.kr/common/mast/movie/2021/02/58e6690371564849b094f56f14bd2e10.png
국가대표 2,드라마,김종현,"수애, 오달수, 오연서","유일무이 정통 아이스하키 선수 출신 에이스 ‘지원’
자존심은 금메달 급, 현실은 쇼트트랙 강제퇴출 ‘채경’
사는 게 심심한 아줌마, 빙판에선 열정의 프로 ‘영자’
시간외 수당이 목표, 아이스하키협회 경리 출신 ‘미란’
취집으로 인생 반전 꿈꾸는 전직 피겨요정 ‘가연’
주장 급 멘탈 보유자, 최연소 국가대표 꿈나무 ‘소현’
말만 번지르르, 주니어 아이스하키 우정상에 빛나는 국대 출신 감독 ‘대웅’

이들이 뭉친 단 하나의 이유는 아오모리 동계 아시안 게임 출전!

출신불문, 경험부족, 능력제로
한 팀이 되는 것 자체가 도전이었던 이들에게 다가온 차가운 현실은
그저 동계 올림픽 유치를 위한 병풍 취급뿐이다

뭉치면 싸우고 흩어지면 출전불가!
모두가 불가능하다고 믿었던 이들의 뜨거운 도전이 시작된다!",https://www.kobis.or.kr/common/mast/movie/2016/07/7e211f9f2635434a85581814e12ad711.jpg
미씽: 사라진 여자,미스터리,이언희,"엄지원, 공효진","천사 같던 그녀의 새빨간 거짓말
그리고 거짓보다 더 무서운 진실
그녀를 찾아야만 한다.

이혼 후 육아와 생계를 혼자 책임져야 하는 워킹맘 지선은 헌신적으로 딸을 돌봐주는 보모 한매가 있어 늘 다행이라고 생각한다.

어느 날, 퇴근 후 집에 돌아온 지선은 보모 한매와 딸 다은이가 흔적도 없이 사라져 버린 것을 알게 된다. 지선은 뒤늦게 경찰과 가족에게 사실을 알리지만 아무도 그녀의 말을 믿지 않고, 오히려 양육권 소송 중 일으킨 자작극으로 의심한다.

결국 홀로 한매의 흔적을 추적하던 지선은 집 앞을 서성이는 정체불명의 남자와 주변 사람들의 이상한 증언들로 더욱 혼란에 빠지게 되고, 그녀의 실체에 가까워질수록 이름, 나이, 출신 등 모든 것이 거짓이었다는 충격적인 진실을 알게 되는데…

2016년 11월, 가슴 시린 추적이 시작된다.",https://www.kobis.or.kr/common/mast/movie/2016/10/e6d3f7429b974cf9a5fbccd53261d673.jpg
동주,드라마,이준익,"강하늘, 박정민","이름도, 언어도, 꿈도 모든 것이 허락되지 않았던 일제 시대. 한 집에서 태어나고 자란 동갑내기 사촌지간 동주와 몽규. 시인을 꿈꾸는 청년 동주에게 신념을 위해 거침없이 행동하는 청년 몽규는 가장 가까운 벗이면서도, 넘기 힘든 산처럼 느껴진다. 창씨개명을 강요하는 혼란스러운 나라를 떠나 일본 유학 길에 오른 두 사람. 일본으로 건너간 뒤 몽규는 더욱 독립 운동에 매진하게 되고, 절망적인 순간에도 시를 쓰며 시대의 비극을 아파하던 동주와의 갈등은 점점 깊어진다. 암흑의 시대, 평생을 함께 한 친구이자 영원한 라이벌이었던 윤동주와 송몽규의 끝나지 않은 이야기가 지금 시작된다.",https://www.kobis.or.kr/common/mast/movie/2016/02/24308d6548a643ea8aae1a0f99aa0e3b.jpg
CCTV,공포(호러),김홍익,"곽도원, 김단미, 박기륭","일명 ‘CCTV 살인사건’.
10년 전. 8명이 죽고 1명이 행방불명이 된 전대미문의 살인극.
바로 이 끔찍한 살인사건의 유일한 생존자를 유튜버가 찾아간다.
유튜브 채널의 획기적인 조회수와 구독자 증가를 가져올 생존자와의
인터뷰가 시작되자...
10년 동안 숨겨졌던 끔찍한 사실이 드러나고,
아직도 끝나지 않았던 복수가 10년 만에 마무리 되는데...

죽음을 부르는 눈동자, CCTV의 공포가 드러난다.",https://www.kobis.or.kr/common/mast/movie/2021/07/9358992011af4e2a8add38dc2dc550ca.jpg
파이프라인,범죄,유하,"서인국, 이수혁, 음문석, 유승목, 태항호, 배다빈","목표는 하나, 목적은 여섯!
화끈하게 뚫고, 완벽하게 빼돌려라!

손만 대면 대박을 터트리는 도유 업계 최고 천공기술자 ‘핀돌이’는
수천억의 기름을 빼돌리기 위해 거대한 판을 짠 대기업 후계자 ‘건우’의
거부할 수 없는 제안에 빠져 위험천만한 도유 작전에 합류한다.

프로 용접공 '접새', 땅 속을 장기판처럼 꿰고 있는 '나과장',
괴력의 인간 굴착기 '큰삽', 이 모든 이들을 감시하는 '카운터'까지!

그러나 저마다 다른 목적을 가진 이들이 서로를 속고 속이면서
계획은 예상치 못한 방향으로 흘러가기 시작하는데...

인생 역전을 꿈꾸는 여섯 명의 도유꾼들
그들의 막장 팀플레이가 시작된다!",https://www.kobis.or.kr/common/mast/movie/2021/05/f0f3acbc9f034ae1b96732bfcd1ce1d3.jpg
폰,공포(호러),안병기,"하지원, 김유미, 최우제","정체불명의 괴전화를 받은 자들이 하나둘씩 죽어가고...

어느 날 누군가의 핸드폰을 통해 발신자 번호가 추적되지 않는 정체불명의 메시지가 전달된다. 그 전화를 받은 이들은 하나둘씩 극한 공포상황에서 심장발작으로 일으키며 죽어간다. 잡지사 기자인 지원은 원조교제 기사의 피해자인 차진우에게 집요한 협박전화를 당하던 끝에 핸드폰 번호를 바꾸기로 결심한다. 하지만 이동전화 대리점에서 이상하게도 011-9998-6644라는 번호 외에 다른 번호는 선택되지 않는다. 그 이후 친구 호정의 딸 영주가 지원의 핸드폰을 무심히 받게 되고 점차 이상한 증세가 나타나기 시작하는데...

날 사랑한다고 했잖아. 그녀는 사랑하지마...

호정이 핸드폰을 바꾼 후부터 영주는 엄마 호정이 아빠 창훈과 함께 있는 것만 봐도 싸늘한 질투와 광기가 섞인 눈빛으로 바라보는가 하면 창훈이 호정에게 보내온 꽃다발에 음식물을 토해내는 등 이해할 수 없는 행동을 저지른다. 성공한 사업가 창훈과 베스트셀러 저자인 호정 가족은 딸 영주의 이상한 변화로 갈등을 겪게 된다.

죽음을 부르는 핸드폰 번호, 011-9998-6644

한편, 지원에게는 잡음과 함께 간헐적으로 들리는 한 소녀의 괴전화가 계속 걸려오고, 그러던 중 지원은 원조교제 사건으로 인해 모든 것을 잃은 차진우의 집요한 추적을 받아 위기에 처하게 된다. 그때 지원의 핸드폰이 울리고 무심코 전화를 받아든 차진우는 창백한 한 소녀의 허상을 보며 결국 심장발작을 일으킨다. 의문의 죽음들과 핸드폰 번호에 무언가 관련이 있다고 감지한 지원은 자신의 핸드폰 번호 소요자를 추적하지만 전 소유자 3명은 이미 의문의 죽음을 당했고, 그중 한 명의 여고생은 실종된 상태다. 지원은 실종된 여고생을 중심으로 계속 사건을 조사해 가는데 뜻밖에도 이 실종사건에 호정의 가족이 연루되어 있음이 밝혀지고 점차 믿을 수 없는 일들이 벌어지기 시작하는데...",https://www.kobis.or.kr/common/mast/movie/2021/07/82ab85c66f374a8c9c0f3d0b4f2b8949.jpg
